,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
22488,519,52283,494,b'GALAXY',b'STARFORMING',0.07563649,231.8443,48.76374,89.41117,128.4111,13.97384,63.58344,45.88242,-13.91447,-7.780913
22489,520,52288,177,b'GALAXY',b'STARBURST',0.06317331,306.5953,92.60247,76.7563,84.01064,10.9346,62.50293,45.15217,-40.36742,-10.98758
22490,520,52288,194,b'GALAXY',b'',0.1419187,64.87468,13.2733,13.45355,44.89997,7.694608,22.27725,15.39935,-6.545907,-4.840646
22491,520,52288,528,b'GALAXY',b'STARFORMING',0.07917472,209.6106,48.96393,17.23963,79.35578,8.943799,33.39068,20.34073,-14.51602,-5.577097
22492,520,52288,599,b'GALAXY',b'STARBURST',0.01536338,808.7595,273.3558,803.4279,69.84544,18.13837,114.3115,76.15091,-49.80609,-4.294765
22493,521,52326,218,b'GALAXY',b'AGN',0.0913795,145.2285,38.09131,165.2929,107.3939,16.1881,34.08957,34.73494,-10.06172,-7.681116
22494,521,52326,406,b'GALAXY',b'STARBURST',0.08401541,1115.51,234.3696,51.6018,374.4511,24.06396,187.5286,143.7328,-62.92589,-21.01917
22495,522,52024,472,b'GALAXY',b'STARFORMING',0.09042811,243.4731,72.81855,35.53956,78.06837,11.62431,50.01566,32.04739,-18.6598,-5.903952
22496,523,52026,429,b'GALAXY',b'STARBURST',0.05166507,1275.925,309.0559,604.6187,198.0941,30.6959,200.1145,139.7336,-108.0336,-16.20595
22497,524,52027,4,b'GALAXY',b'STARBURST',0.1073078,1224.912,236.3432,84.15973,400.8824,36.62899,205.249,147.9806,-82.25291,-26.49976
22498,524,52027,583,b'GALAXY',b'STARBURST',0.04675587,674.5051,166.8115,36.86472,280.6466,9.717214,119.5091,90.94125,-48.30125,-20.01972
22499,525,52295,331,b'GALAXY',b'STARBURST',0.03830775,832.3502,215.7244,313.1875,139.6565,28.60329,173.3183,121.7518,-64.41685,-10.8109
22500,525,52295,333,b'GALAXY',b'STARFORMING',0.03780289,318.6312,93.67231,80.04619,71.40462,11.86483,76.17661,52.98521,-34.63693,-7.648531
22501,526,52312,252,b'GALAXY',b'AGN',0.04747116,160.4336,37.61515,326.6642,265.3893,39.66473,71.66425,69.0122,-6.241765,-9.673405
22502,526,52312,323,b'GALAXY',b'STARFORMING',0.07093672,161.1078,44.91264,30.03247,48.71358,8.168255,34.19499,24.86879,-29.25219,-8.249451
22503,527,52342,68,b'GALAXY',b'STARFORMING',0.07797395,712.4396,119.7963,33.95153,372.5602,35.94262,126.4161,92.86465,-36.68729,-19.41258
22504,527,52342,312,b'GALAXY',b'STARFORMING',0.1103327,634.7184,113.1808,71.88319,352.5767,50.27416,161.881,134.0172,-28.40536,-16.56988
22505,527,52342,450,b'GALAXY',b'STARFORMING',0.0190065,164.7587,54.88668,81.29331,24.54004,7.494265,38.43901,26.63411,-25.40017,-3.909507
22506,528,52022,403,b'GALAXY',b'STARBURST',0.07040324,342.4738,102.7875,199.226,48.52129,11.11277,55.01816,36.64477,-72.17694,-10.56929
22507,734,52224,600,b'GALAXY',b'STARFORMING',0.0276852,682.3551,207.2184,116.7514,184.6279,22.29552,170.5466,112.6722,-28.92075,-7.669314
22508,736,52221,594,b'GALAXY',b'STARBURST',0.02762282,1677.993,490.6924,784.5645,255.2563,35.85873,267.4149,184.7237,-90.89051,-14.34164
22509,739,52520,72,b'GALAXY',b'STARBURST',0.1600557,413.9706,86.99741,23.3372,160.0524,9.182873,66.46259,54.02857,-56.51128,-23.21152
22510,739,52520,550,b'GALAXY',b'STARFORMING',0.07560726,364.7725,85.65121,25.67067,135.3488,10.39547,66.23694,59.84556,-28.45646,-10.39991
22511,743,52262,59,b'GALAXY',b'STARFORMING',0.02299048,272.3099,67.77478,41.8727,64.47336,10.9441,63.82293,39.27573,-26.35587,-6.250795
22512,747,52234,622,b'GALAXY',b'STARFORMING',0.06593207,211.0924,63.67256,69.97276,44.29249,12.00946,43.27049,27.12976,-40.13232,-7.960544
22513,748,52233,263,b'GALAXY',b'STARBURST',0.09204888,412.1276,107.1898,218.6243,253.4219,17.07638,72.56599,67.81482,-35.30953,-21.4158
22514,750,52235,228,b'GALAXY',b'AGN',0.1566918,258.2147,48.38473,227.8263,221.1299,20.23281,48.59206,41.67195,-19.36137,-15.4292
22515,750,52235,288,b'GALAXY',b'STARFORMING',0.03634883,679.2021,97.90372,26.10221,249.5725,20.09,88.92902,68.94451,-25.21285,-9.239221
22516,750,52235,327,b'GALAXY',b'STARFORMING',0.08737696,249.9553,41.07203,12.09041,146.0741,10.95129,39.25608,42.05508,-26.75679,-15.39534
22517,751,52251,489,b'GALAXY',b'STARFORMING',0.05425624,509.9014,124.0052,33.03291,197.526,13.88922,86.50127,58.11705,-31.54011,-12.20622
22518,752,52251,580,b'GALAXY',b'STARBURST',0.03917001,721.9954,109.2033,25.72306,399.8973,15.86427,94.58184,80.48647,-58.89825,-32.53991
22519,755,52235,263,b'GALAXY',b'STARBURST',0.04180054,470.4279,144.2671,202.6691,86.15398,13.39364,84.12156,61.87288,-51.86303,-9.76771
22520,755,52235,399,b'GALAXY',b'STARFORMING',0.0891069,704.1677,159.9934,52.7694,237.4958,19.59472,108.7374,80.05736,-36.74679,-12.15752
22521,756,52577,152,b'GALAXY',b'STARFORMING',0.081804,287.5083,58.34982,13.65508,97.75895,9.893474,42.81433,45.23471,-34.30483,-11.64355
22522,757,52238,224,b'GALAXY',b'AGN',0.1117072,243.8107,57.90115,222.935,201.5453,18.98924,57.25479,51.90156,-15.67414,-12.83431
22523,757,52238,226,b'GALAXY',b'STARFORMING',0.1119193,403.6885,82.10853,102.7626,278.8008,19.47122,79.22087,69.17446,-27.70716,-18.68216
22524,757,52238,323,b'GALAXY',b'STARBURST',0.18443,479.2699,129.901,155.328,107.1755,14.56756,75.86861,54.37048,-102.0747,-25.69842
22525,758,52253,450,b'GALAXY',b'STARBURST',0.1028674,314.9027,85.03175,69.11594,68.57899,11.91081,59.46265,44.68095,-63.91252,-11.71075
22526,759,52254,54,b'GALAXY',b'STARFORMING',0.02808758,1166.741,281.7203,233.185,363.7,37.05116,263.9964,196.7333,-31.14989,-9.615694
22527,759,52254,247,b'GALAXY',b'STARFORMING',0.0833436,347.9234,100.1177,57.51395,95.18497,12.93553,79.74974,48.55414,-39.53817,-10.25884
22528,759,52254,266,b'GALAXY',b'STARBURST',0.06772171,334.8552,90.04879,149.5984,61.84649,12.91344,61.75978,44.25576,-48.83978,-9.116572
22529,760,52264,210,b'GALAXY',b'STARBURST',0.1350282,701.1024,134.3332,72.40292,361.2575,33.89859,149.5101,108.545,-70.87789,-36.54873
22530,760,52264,451,b'GALAXY',b'STARFORMING',0.06647569,277.8617,71.33086,20.18676,84.68904,10.45962,56.7761,34.29898,-28.65475,-8.62756
22531,761,54524,60,b'GALAXY',b'STARFORMING',0.03604606,567.7668,150.5323,40.31548,195.5311,11.16015,95.87907,69.12268,-38.2337,-13.20294
22532,761,54524,193,b'GALAXY',b'STARBURST',0.1055631,1218.686,268.2847,410.7068,310.1331,36.35649,181.8251,143.3142,-141.3055,-35.5853
22533,761,52266,529,b'GALAXY',b'AGN',0.1338674,107.8683,22.70529,128.8507,92.25775,11.6307,31.50728,24.29606,-7.938,-6.560766
22534,761,54524,577,b'GALAXY',b'STARFORMING',0.1054379,84.90532,17.16968,19.1266,67.39371,13.03098,34.78814,20.93123,-5.511559,-4.171579
22535,762,52232,292,b'GALAXY',b'STARBURST',0.0359578,1833.106,496.2172,421.9906,477.4184,40.85402,328.0893,242.7833,-52.23726,-13.79161
22536,763,52235,624,b'GALAXY',b'STARFORMING',0.02831407,294.9711,79.75158,93.13273,67.25999,8.048799,70.27967,47.70125,-31.22202,-7.34485
22537,765,52254,12,b'GALAXY',b'STARBURST',0.1512567,295.4337,79.37955,30.22066,93.29659,10.51309,56.12837,42.52223,-45.1086,-14.54407
22538,765,52254,184,b'GALAXY',b'STARFORMING',0.0393281,1155.945,269.5003,168.3497,490.0424,46.79543,263.1324,186.7,-24.97728,-10.58715
22539,765,52254,294,b'GALAXY',b'STARBURST',0.03843965,4355.706,1283.56,1519.53,1125.399,71.10494,601.658,476.6515,-118.0985,-30.76479
22540,765,52254,380,b'GALAXY',b'STARBURST',0.1834538,614.92,147.5479,111.961,166.8136,20.12586,108.5096,79.48901,-81.49963,-27.92674
22541,765,52254,386,b'GALAXY',b'AGN',0.02733791,216.0162,56.16537,83.81709,174.5972,56.30354,102.0934,73.24914,-4.148922,-3.392002
22542,766,52247,53,b'GALAXY',b'STARBURST',0.1091812,363.9086,90.6773,69.65706,103.3978,14.02832,75.86109,46.85939,-53.60651,-14.08706
22543,767,52252,102,b'GALAXY',b'STARFORMING',0.06667604,323.8736,84.57716,89.8038,66.12606,12.52459,71.15672,48.86434,-31.60995,-6.477126
22544,769,54530,122,b'GALAXY',b'STARBURST',0.1510864,247.3382,69.50139,72.7776,58.91615,8.730577,49.23448,33.48729,-60.29136,-16.41643
22545,769,54530,393,b'GALAXY',b'STARFORMING',0.06095088,483.501,83.68661,44.39515,252.6444,17.99085,86.22161,65.55182,-21.41936,-11.38553
22546,769,52282,551,b'GALAXY',b'STARBURST',0.2192023,827.4093,175.5369,101.5829,344.7195,28.60101,108.997,77.08037,-62.61398,-23.1734
22547,770,52282,630,b'GALAXY',b'STARFORMING',0.04869903,464.1427,117.1243,26.36577,184.0053,11.38724,72.26355,54.69495,-23.27711,-9.247031
22548,771,52370,35,b'GALAXY',b'STARBURST',0.07609435,532.7393,147.3232,116.5959,126.7365,19.75929,104.5655,74.28464,-66.24152,-16.23533
22549,772,52375,331,b'GALAXY',b'AGN',0.07700107,1056.177,246.9108,931.4541,778.2197,73.23837,211.4172,166.0511,-42.41014,-30.17876
22550,774,52286,353,b'GALAXY',b'STARBURST',0.09541265,524.8823,128.797,86.68674,135.503,15.61662,96.7196,70.11926,-55.96568,-14.38358
22551,774,52286,414,b'GALAXY',b'STARFORMING',0.09071007,422.5525,81.34463,14.10118,182.8735,13.04087,58.15198,47.30657,-31.02513,-13.40884
22552,774,52286,554,b'GALAXY',b'STARFORMING',0.006750924,232.857,67.174,473.9753,44.25202,28.18866,60.71003,50.40608,-32.52907,-6.058791
22553,775,52295,85,b'GALAXY',b'STARFORMING',0.06781787,96.18606,24.36464,21.93944,23.88831,6.660128,24.42528,14.16405,-20.18475,-4.3305
22554,775,52295,139,b'GALAXY',b'STARFORMING',0.09570943,288.5994,65.09217,138.4826,208.635,19.89974,48.91035,45.05791,-13.19252,-9.668973
22555,775,52295,305,b'GALAXY',b'STARFORMING',0.005583209,709.3898,189.9854,206.7398,146.8264,24.25814,150.0964,106.6658,-30.56468,-6.412042
22556,775,52295,622,b'GALAXY',b'',0.1911395,150.1677,18.4113,63.28806,135.6223,21.6543,38.36047,48.28187,-12.90294,-12.15669
22557,777,52320,5,b'GALAXY',b'STARFORMING',0.1086063,290.2107,89.20252,122.248,114.7958,21.98212,65.28053,57.11661,-19.91717,-7.863952
22558,777,52320,188,b'GALAXY',b'STARBURST',0.2010776,327.1671,82.4356,30.85131,131.5311,8.287003,46.93636,33.83085,-74.06967,-38.49229
22559,778,52337,106,b'GALAXY',b'STARBURST',0.05173479,193.4202,50.34056,73.18537,27.00342,6.957348,36.02005,25.70183,-49.79955,-7.107224
22560,778,52337,451,b'GALAXY',b'STARFORMING',0.009867939,332.5087,103.1583,150.6906,91.7513,26.98028,96.4821,72.63789,-24.4527,-6.795667
22561,779,52342,240,b'GALAXY',b'STARFORMING',0.008704218,322.111,94.40194,72.69707,73.14277,12.54268,85.29202,56.32804,-26.19193,-5.940172
22562,779,52342,358,b'GALAXY',b'STARBURST',0.108957,245.3352,65.59543,73.1516,52.86164,10.31701,48.42006,34.19711,-54.24676,-12.36736
22563,780,52370,265,b'GALAXY',b'STARFORMING',0.05860498,111.1524,28.35549,39.70466,36.67134,13.24202,34.46323,25.4536,-7.025615,-2.394674
22564,780,52370,375,b'GALAXY',b'STARFORMING',0.1327627,622.8279,72.70863,24.78978,367.8506,20.67671,75.3624,74.03029,-44.16019,-26.44435
22565,781,52373,211,b'GALAXY',b'STARFORMING',0.000279886,891.8047,307.0555,420.8802,186.8967,53.11876,253.173,178.9267,-27.68429,-5.598497
22566,781,52373,256,b'GALAXY',b'STARBURST',0.0758804,333.6822,102.0364,102.0838,71.12258,7.211716,56.3123,42.75475,-64.07597,-13.59235
22567,752,52251,526,b'GALAXY',b'STARBURST',0.03572587,315.8177,96.89371,157.8113,47.11637,12.72766,69.05732,48.71918,-38.55396,-5.710901
22568,752,52251,617,b'GALAXY',b'STARBURST',0.06030834,1422.915,413.4483,788.8519,198.8626,35.51262,200.4157,141.7839,-121.0524,-17.43429
22569,754,52232,191,b'GALAXY',b'STARFORMING',0.1129401,547.0671,163.8182,85.71201,280.8488,17.00939,120.0308,94.55327,-27.4312,-14.32804
22570,755,52235,44,b'GALAXY',b'STARFORMING',0.05624055,209.7892,50.19001,54.68755,43.52168,8.916808,48.64661,33.63689,-28.63452,-5.113032
22571,755,52235,235,b'GALAXY',b'STARFORMING',0.0799017,199.6154,59.89248,66.95422,42.12765,9.081622,35.21291,30.87082,-30.72502,-6.803755
22572,755,52235,434,b'GALAXY',b'STARBURST',0.05436219,657.4274,169.0048,178.8858,162.18,22.53415,143.9017,99.51523,-52.18509,-12.94182
22573,759,52254,534,b'GALAXY',b'AGN',0.06298149,410.0283,105.0717,574.2586,306.3593,37.49072,128.4886,112.2912,-24.05699,-17.74394
22574,760,52264,301,b'GALAXY',b'STARBURST',0.07486895,540.75,131.2729,84.02346,152.2809,18.81654,111.4791,73.50261,-47.54415,-13.21562
22575,761,52266,25,b'GALAXY',b'STARFORMING',0.03047768,279.1044,55.70643,19.05621,97.23612,9.298928,52.16492,35.68152,-13.69079,-4.700688
22576,761,52266,197,b'GALAXY',b'STARBURST',0.126205,338.8201,87.60116,41.12475,107.4514,9.826905,62.09,44.92698,-46.93286,-14.69897
22577,761,52266,597,b'GALAXY',b'STARBURST',0.1626124,572.4051,107.0816,19.30291,233.5869,12.07727,80.2962,64.36198,-49.99799,-20.71329
22578,762,52232,289,b'GALAXY',b'STARFORMING',0.03111744,673.8967,103.8728,35.28247,326.2924,36.81605,118.9231,84.63584,-18.74605,-9.076564
22579,762,52232,486,b'GALAXY',b'STARBURST',0.08056401,614.1923,151.9478,31.92023,243.7029,11.48484,90.36501,65.06164,-44.05676,-17.53943
22580,764,52238,152,b'GALAXY',b'STARFORMING',0.1192013,233.0045,49.03615,20.92201,102.1078,9.071835,42.90073,32.1409,-24.4374,-10.21168
22581,765,52254,566,b'GALAXY',b'STARFORMING',0.04897602,246.0933,76.47161,105.7194,38.59088,8.473131,51.19713,35.75443,-35.30354,-4.940244
22582,765,52254,604,b'GALAXY',b'STARFORMING',0.03420391,1025.404,255.4754,41.40722,321.835,20.07014,147.8271,101.4111,-32.63256,-10.4051
22583,766,52247,216,b'GALAXY',b'STARBURST',0.01332243,105.0814,32.56967,80.18301,9.009279,7.590699,16.55727,16.2804,-41.49936,-2.501797
22584,767,52252,48,b'GALAXY',b'STARBURST',0.03788428,278.5438,80.96973,94.68022,49.92509,7.255048,52.91792,36.39507,-43.89,-7.685935
22585,768,52281,269,b'GALAXY',b'STARFORMING',0.1688158,409.9998,99.67844,36.40527,177.74,16.02068,57.7291,46.26563,-37.45525,-16.65289
22586,769,52282,125,b'GALAXY',b'STARFORMING',0.1187139,560.0182,124.1741,27.45682,189.429,11.97617,72.55046,51.454,-31.87195,-11.25835
22587,769,52282,181,b'GALAXY',b'STARBURST',0.1075227,672.1779,146.0622,123.4469,176.5061,20.8127,109.6389,79.11089,-111.2569,-37.50603
22588,769,54530,577,b'GALAXY',b'',0.1112606,1777.981,528.5843,2484.713,88.82698,39.12456,130.2264,97.58097,-369.5736,-18.43863
22589,769,54530,613,b'GALAXY',b'STARFORMING',0.1192989,373.9863,90.02983,22.49717,142.7605,10.07128,53.83375,38.26688,-36.15481,-13.27367
22590,770,52282,29,b'GALAXY',b'STARFORMING',0.02509461,243.6295,75.25217,126.4215,27.6961,10.86703,54.02199,35.13534,-27.41126,-2.598219
22591,770,52282,325,b'GALAXY',b'AGN',0.1117371,129.4991,31.43766,85.33788,83.12908,10.56387,26.71895,20.37532,-10.63181,-6.43181
22592,772,52375,83,b'GALAXY',b'STARFORMING',0.05060447,427.2256,108.2749,51.97069,137.0344,10.96467,91.21305,73.29031,-33.58521,-10.47587
22593,772,52375,478,b'GALAXY',b'STARBURST',0.09323493,856.2646,239.483,493.4894,298.3241,39.90432,158.1833,120.2636,-67.41222,-23.52023
22594,773,52376,112,b'GALAXY',b'STARBURST',0.1321893,1324.012,336.041,383.8618,666.1543,37.31225,180.8291,150.8859,-70.22504,-33.50553
22595,775,52295,203,b'GALAXY',b'STARBURST',0.1313506,801.1388,249.8947,544.6098,88.62202,24.7429,120.4406,86.60853,-148.045,-17.18968
22596,775,52295,481,b'GALAXY',b'STARFORMING',0.06673592,412.6417,77.34446,20.50893,156.6824,16.60499,55.54076,41.15895,-17.21684,-6.75243
22597,777,52320,142,b'GALAXY',b'STARBURST',0.1061719,916.0492,225.9357,528.8922,162.7263,19.35007,90.26022,74.98801,-171.3175,-32.56681
22598,777,52320,251,b'GALAXY',b'STARFORMING',0.06679278,214.5425,56.61984,70.9237,44.29256,9.323366,49.54169,30.0322,-34.81128,-6.944001
22599,778,54525,269,b'GALAXY',b'STARBURST',0.0201453,557.0968,183.2543,558.5771,28.75146,10.73527,57.27673,47.62304,-138.6869,-8.47408
22600,778,52337,496,b'GALAXY',b'STARFORMING',0.03933204,337.9563,67.89421,26.27979,110.3164,9.919744,64.5304,46.30823,-27.21553,-8.746436
22601,778,54525,518,b'GALAXY',b'STARFORMING',0.1307382,231.4932,49.0891,21.36545,110.0059,10.30979,39.19995,24.43115,-24.62128,-12.0795
22602,779,52342,7,b'GALAXY',b'',0.1218191,101.2881,28.20211,26.01051,159.9164,32.19223,63.21887,54.64278,-5.064377,-7.370706
22603,780,52370,324,b'GALAXY',b'AGN',0.1321022,148.8434,31.25066,63.08585,113.7969,19.4482,49.7697,28.09197,-10.44454,-8.290225
22604,780,52370,477,b'GALAXY',b'',0.06684832,216.1467,29.65025,23.16374,195.8852,21.28998,48.49643,33.41721,-10.965,-9.662326
22605,781,52373,252,b'GALAXY',b'STARBURST',0.178519,348.0929,87.74071,51.15868,119.0141,10.08802,58.57861,41.91596,-75.22678,-25.79813
22606,781,52373,461,b'GALAXY',b'STARFORMING BROADLINE',0.07596898,759.9666,147.7188,105.4992,722.956,50.89219,187.4314,122.3733,-16.3302,-14.38247
22607,782,52320,224,b'GALAXY',b'STARFORMING',0.119261,744.4124,170.8177,500.6273,361.2174,38.74629,169.4334,113.3653,-42.70777,-20.2114
22608,782,52320,272,b'GALAXY',b'STARBURST',0.03743889,510.4533,126.741,76.00912,152.0806,16.98835,95.73892,66.32045,-45.58146,-13.45092
22609,782,52320,539,b'GALAXY',b'STARFORMING',0.009215283,290.5088,40.54089,43.15373,181.914,22.01616,72.54207,48.75471,-9.3987,-5.690354
22610,783,52325,457,b'GALAXY',b'STARFORMING',0.03840487,295.147,82.49667,99.31836,63.26242,11.89046,73.48711,47.04403,-33.91497,-7.310831
22611,784,52327,142,b'GALAXY',b'STARFORMING',0.09972072,234.5194,72.92822,61.37134,59.31306,10.20668,52.4152,36.49728,-38.0787,-5.663707
22612,786,52319,13,b'GALAXY',b'STARBURST',0.09196574,235.7125,57.77923,44.28709,64.7674,6.922317,43.03393,32.05102,-38.66885,-10.61353
22613,786,52319,129,b'GALAXY',b'STARBURST',0.03889995,178.6291,58.96935,77.37033,27.48799,8.431582,39.18633,24.98279,-37.85227,-5.878929
22614,786,52319,299,b'GALAXY',b'STARFORMING',0.1554029,423.8812,85.90941,44.07645,201.5419,18.72477,68.75206,57.04586,-25.05709,-11.60969
22615,786,52319,513,b'GALAXY',b'STARFORMING',0.03550582,219.5156,48.25538,28.44282,78.01572,11.48074,47.15705,36.15622,-12.44507,-4.560821
22616,787,52320,41,b'GALAXY',b'STARFORMING',0.06123592,322.165,87.31966,60.21112,93.88993,9.158432,74.32298,51.98964,-30.50158,-9.154488
22617,787,52320,198,b'GALAXY',b'STARBURST',0.06081352,473.0983,126.4203,205.8551,83.13435,14.60438,86.01714,58.86077,-63.36038,-11.66824
22618,787,52320,272,b'GALAXY',b'STARFORMING',0.1201881,493.2018,97.96603,122.1132,213.089,18.75509,78.61668,55.22019,-38.71614,-15.08411
22619,787,52320,486,b'GALAXY',b'STARFORMING',0.0357028,609.6223,144.0513,42.93337,220.1781,11.12638,120.9768,88.71232,-40.98817,-14.73151
22620,788,52338,482,b'GALAXY',b'AGN',0.05500968,47.80314,16.53987,94.23315,60.23701,6.948922,19.24619,14.93826,-4.330944,-5.179178
22621,788,52338,633,b'GALAXY',b'STARFORMING',0.02923071,801.6859,177.4989,75.92509,410.2394,42.41653,128.9451,99.07808,-7.169558,-3.781033
22622,789,52342,336,b'GALAXY',b'STARBURST',0.07939994,478.782,124.6068,83.65853,140.1351,11.42554,93.94004,68.83546,-48.99399,-14.46831
22623,790,52433,12,b'GALAXY',b'STARBURST',0.06429948,310.7693,94.23853,133.6153,56.74508,7.9693,58.52515,37.83596,-46.87357,-8.685239
22624,790,52441,119,b'GALAXY',b'STARFORMING',0.03996366,288.5117,84.22995,27.55857,93.26003,10.26851,61.25774,41.70008,-27.87453,-9.314005
22625,790,52433,279,b'GALAXY',b'STARBURST',0.1055115,463.1967,106.0311,25.26697,154.1569,13.52037,78.19678,53.51324,-44.54491,-14.505
22626,790,52433,284,b'GALAXY',b'STARFORMING',0.06911854,150.7963,38.05939,18.80114,51.50466,8.035696,31.5255,15.4977,-18.79716,-6.326906
22627,550,51959,93,b'GALAXY',b'STARFORMING',0.06916175,125.1354,30.54878,17.46136,40.35467,6.229466,27.78758,21.82513,-16.41204,-5.078796
22628,552,51992,497,b'GALAXY',b'STARFORMING',0.02864002,923.4749,236.4291,70.0569,402.5594,19.99607,158.6583,100.2999,-16.97094,-7.37637
22629,553,51999,247,b'GALAXY',b'AGN',0.0633252,194.9301,55.02174,243.3719,142.6498,29.48371,89.68163,66.40868,-8.377549,-5.677814
22630,553,51999,457,b'GALAXY',b'STARBURST',0.09507071,438.6215,121.8383,60.64796,135.4107,9.772815,75.58934,64.0193,-64.07149,-20.0294
22631,553,51999,600,b'GALAXY',b'STARBURST',0.1313816,589.2828,172.723,187.2719,188.5434,14.85526,78.49065,63.20214,-145.4308,-46.51129
22632,555,52266,47,b'GALAXY',b'STARFORMING',0.06212688,159.4022,27.63037,22.31486,114.0274,14.64594,38.32197,32.61843,-9.222898,-6.549925
22633,555,52266,272,b'GALAXY',b'STARBURST',0.2225022,548.1797,149.8524,310.1157,121.5212,18.45899,66.15913,52.6255,-175.1451,-37.14109
22634,555,52266,299,b'GALAXY',b'STARBURST',0.121033,464.3298,103.1225,34.06263,149.2705,8.725655,75.15192,52.43757,-62.46635,-20.36006
22635,555,52266,308,b'GALAXY',b'STARFORMING',0.1460296,371.5366,65.27779,14.66974,143.1224,9.043286,39.68145,31.57546,-34.73917,-13.31839
22636,556,51991,555,b'GALAXY',b'STARFORMING',0.1399704,362.5746,66.65485,16.79982,144.1853,10.08619,65.35841,44.56892,-34.84085,-13.70657
22637,556,51991,604,b'GALAXY',b'STARFORMING',0.07272101,241.8138,68.69477,36.64415,110.531,9.359488,51.53228,37.16123,-17.65027,-7.869219
22638,557,52253,248,b'GALAXY',b'STARFORMING',0.1177098,224.8325,46.25436,14.95056,93.12186,11.69445,35.88375,27.01686,-24.19664,-9.552797
22639,557,52253,372,b'GALAXY',b'STARFORMING',0.02966326,1750.682,385.9508,534.9791,744.8384,63.85775,361.0456,265.6238,-24.11934,-10.29428
22640,560,52296,71,b'GALAXY',b'STARFORMING',0.05723515,140.2663,39.16988,61.88593,18.43284,7.300569,28.16257,20.23914,-32.7096,-4.224143
22641,561,52295,132,b'GALAXY',b'STARBURST',0.02768821,378.8488,99.18491,147.4745,58.82735,12.31685,75.91311,50.36695,-46.75174,-7.493336
22642,564,52224,168,b'GALAXY',b'STARFORMING',0.07615887,229.0529,47.70239,38.93615,171.0306,21.72583,77.50969,59.85343,-15.48451,-11.13268
22643,564,52224,212,b'GALAXY',b'STARBURST',0.07703116,713.8741,170.6602,56.58624,274.7462,15.956,130.8562,104.7773,-55.80591,-21.63852
22644,564,52224,427,b'GALAXY',b'STARFORMING',0.07983139,256.3602,55.1213,36.07114,117.926,9.196922,48.31576,40.56511,-16.30384,-7.403809
